hsa.miR.19b.3p,hsa.miR.1273h.3p,hsa.miR.4433a.3p,hsa.miR.485.3p,hsa.let.7b.5p,hsa.miR.134.5p,hsa.miR.106b.5p,hsa.miR.182.5p,hsa.miR.17.5p,hsa.miR.1304.3p,hsa.miR.30d.5p,hsa.miR.20b.5p,hsa.miR.421,hsa.miR.4433b.5p,hsa.miR.320b,hsa.miR.375.3p,hsa.miR.500a.3p,hsa.miR.139.3p,hsa.miR.493.5p,Class
10.55844879,3.090148007,6.756171765,7.29713649,15.47483572,7.202822335,6.231210344,9.993357351,8.39097161,2.457775318,12.89047866,9.418439896,6.46750368,6.756171765,8.733079519,5.985135272,5.051093858,6.714364069,3.966453534,Control
9.891565247,4.747041863,8.345448703,7.165340227,15.54903505,6.46000958,4.754090998,9.336999758,7.839831325,5.251764686,12.57185764,8.574444429,5.80900532,8.345448703,8.425797531,7.666300905,5.440717985,7.355365157,3.360748572,Control
9.960923378,1.984477092,6.375307023,7.094507948,15.04755989,6.684285269,3.805874981,9.416318529,7.460922248,5.893748783,12.4596773,8.023542834,6.981976324,6.375307023,9.220560604,4.795017042,4.997346512,6.748721536,3.270122126,Control
8.516444376,5.603824049,7.046572649,7.067161725,16.32133089,8.117433336,5.910136673,9.352840223,8.876613786,5.408449305,11.79718654,7.344343668,5.51395097,7.046572649,9.912684228,7.056922894,4.37418212,7.852529592,6.233047795,Control
9.711952051,4.501667031,8.264508649,9.26669107,14.66752156,8.875070998,4.360601491,8.512634446,7.656698314,4.118337452,11.99666378,7.628476411,6.154860053,8.264508649,9.023575979,8.390588902,4.180519773,7.760855405,6.647911497,Control
9.829317404,5.073151754,8.980803033,9.074338253,15.38308098,8.723002931,4.111608922,8.940190449,8.1153565,4.13403071,13.03663321,9.302902824,6.603911769,8.980803033,9.170102723,6.330481521,5.919756531,7.465445811,3.103824374,Control
9.078783954,6.700599893,7.522859175,6.98454752,14.42019794,6.331997853,3.41112166,8.339777916,7.076978803,5.665189813,12.43895759,6.607099853,6.285549788,7.522859175,9.064291324,5.620355727,4.214639251,7.034481875,3.296201414,Control
7.913718369,5.958459027,8.916391366,8.18863742,15.40617539,7.155173789,-0.875689753,9.20465102,7.535981057,4.119660158,13.03799356,6.588341086,5.540180844,8.916391366,13.02713369,9.175228291,6.098599426,8.428248741,4.990841687,Control
9.883416092,6.090919233,5.435423603,9.84933434,15.31166656,7.132022925,4.46994307,9.531431158,8.031043436,6.673453705,10.27279893,8.009431071,6.494141897,5.435423603,8.258698446,4.438608149,3.933502804,7.909145292,5.925633278,Control
9.778612936,5.847207879,8.704595705,9.396825773,14.95482257,8.269390894,4.110934224,8.648175382,7.561464893,5.33753903,12.29083326,6.982974727,5.951271563,8.704595705,9.416713966,6.818004613,4.323501215,7.456262828,5.568636203,Control
9.320245825,3.749556547,7.638290703,8.956329986,15.86753205,7.946211955,5.081186289,9.794887368,7.850029668,3.442057913,12.22340293,7.966440035,5.615398345,7.638290703,9.924181259,7.215208248,-1.061734949,8.643021903,4.570208321,Control
8.992019184,4.22154195,7.99675363,7.640965934,15.47823982,5.719306035,5.203737933,9.017756587,8.157565103,-1.674371381,12.16731906,8.390215114,0.807352918,7.99675363,10.04190887,8.368502833,7.296924233,8.313047152,-1.102329465,Control
10.17307684,4.853282162,8.036650752,6.502913758,14.83314343,5.519834762,4.860935421,9.084148459,8.16307927,4.366524731,12.62510654,9.545924085,6.219387126,8.036650752,8.67590808,5.845329919,4.944670385,7.280437403,1.810933075,Control
9.43306308,4.746429826,7.922761321,7.9686717,15.19440936,7.296315289,3.273774926,8.287512192,7.730118419,3.011429809,12.42105188,7.627778692,5.473402432,7.922761321,9.380413789,6.791349271,4.552274719,8.287194085,1.41254249,Control
9.500428329,4.654481696,8.219261029,7.906090636,15.01974291,7.663464181,4.410251993,8.323618476,7.789665854,4.088334922,12.47126223,8.358679617,5.847604542,8.219261029,9.416400867,9.126629196,5.019686982,8.099928898,4.840013348,Control
9.592387135,5.447380208,6.515316534,5.770543571,15.16897128,5.432567198,4.481885157,8.654251478,7.733441015,5.016194029,12.81361898,9.157590616,6.633717751,6.515316534,9.318112819,7.044726448,4.931041966,7.71644129,0.248361874,Control
9.177403264,5.884406824,7.929128842,7.902993446,15.66634507,7.565850844,4.466109676,9.857045493,7.598764862,4.197128617,12.14773792,8.910212702,6.882855198,7.929128842,8.90954045,6.03377285,3.30377605,7.424886938,-1.496750658,Control
9.445552487,3.466753004,8.109889586,8.733814164,15.25755767,6.89906778,4.091224981,8.068935122,7.70347403,4.215357055,12.84391899,8.665472232,5.862126807,8.109889586,8.888306777,7.922936563,3.702850804,8.383534508,3.193969577,Control
10.17208797,6.076426852,9.16083598,9.608718554,14.51035988,8.664584537,3.78369958,8.621109261,7.48142151,4.250362945,12.13648886,8.335984184,6.215858172,9.16083598,9.749039748,8.741523442,3.98159602,7.646399628,4.804188937,Control
10.51697038,1.809495728,8.646583705,9.791471309,15.34230328,8.593389026,5.782326924,10.22366138,9.016728235,3.865107862,12.23439207,9.885917647,6.109511516,8.646583705,8.537497899,6.721926065,4.661704438,7.063461212,4.729537204,Control
10.03809828,4.226916953,6.772932495,7.757081596,14.90202707,8.666737767,4.786442386,8.546710129,8.377863752,4.478720942,12.32610076,8.01727359,5.065650101,6.772932495,9.281351425,7.167483685,5.465153528,8.173037761,2.851225771,Control
9.014540004,5.898901977,9.453906102,8.989659815,14.65667392,7.892448052,2.240946182,7.896027898,7.096682186,4.036741308,12.99074038,7.088718145,5.65412153,9.453906102,10.47897221,7.717840087,5.563317077,7.476090384,5.447021635,Control
9.935819522,-0.813470975,7.799124183,9.256145342,15.57786719,10.82892115,4.623167877,9.686385777,7.884490714,1.780056298,12.47522473,8.970831232,6.089942193,7.799124183,9.455350182,6.852437598,4.815831894,7.976396813,-1.188204789,Control
10.77185588,4.479648163,5.794493485,6.656183269,15.69040204,8.163232015,5.398714201,10.6240275,8.289682884,3.976883575,12.05220144,9.729394943,6.556387319,5.794493485,8.71434793,6.3807684,5.529235486,6.658655831,4.52781461,Control
9.823588754,2.183341071,8.350477438,6.82123001,14.98126392,6.300352611,5.252671969,8.768790041,7.693684407,4.447437959,12.09991654,8.470944766,6.449387393,8.350477438,9.07524329,6.931542977,3.061522802,7.171888689,4.339725771,Control
10.08170986,5.888030215,7.075241011,4.315927155,15.33107738,7.105111128,4.583104198,10.37012415,6.463222397,3.889001421,12.97024371,7.016163158,5.464962629,7.075241011,10.4068268,7.70358236,0.149673997,8.180297158,4.628158414,Control
10.35038585,4.899188284,3.583735349,3.753967018,15.34094539,4.267538823,6.05470341,10.12934616,7.697829088,3.602692986,13.02440051,8.752332022,5.775475662,3.583735349,9.046748878,6.11538463,5.64836053,6.593248939,1.293362535,Control
10.79768291,3.894516392,7.250692318,7.052428465,15.70890317,7.343321678,5.056872847,10.81023973,8.265747235,4.898239518,12.39389704,9.30872892,6.723158379,7.250692318,8.612461882,6.384163424,4.354016386,7.514076377,3.089753758,Control
10.02898843,4.825423075,8.527212984,7.817405774,14.67505084,7.628426856,3.557588166,7.950817998,7.0570862,4.926839274,12.44439048,7.942159523,5.403174294,8.527212984,8.62772321,6.388953867,4.861301927,7.846881007,3.765494799,Control
10.21579083,5.688490888,6.48249843,6.354566767,14.87701212,8.871219175,3.999906708,9.477601613,7.472050341,5.008413057,12.01217111,7.972459638,5.658776336,6.48249843,9.469769803,7.336412396,4.628754386,7.71991142,5.001356472,Control
9.472540867,4.684184862,5.908625717,4.556928195,14.85672887,6.830945501,4.224834376,9.892218078,7.700813057,4.073593348,12.12808931,9.344542491,5.761385274,5.908625717,8.514049357,-1.222688674,0.479537374,4.612079636,5.406171191,Control
9.959467588,4.686729385,6.682588404,9.00260137,15.42241574,10.04865113,4.604346863,9.931103393,7.496145621,4.428939909,12.85676156,8.660489985,6.367293277,6.682588404,8.772974114,5.088464295,5.510814656,6.933219096,4.669633574,Control
10.03650415,3.756144323,6.969909645,7.580677922,15.36903827,7.669025181,4.4243523,9.815951176,7.983256146,3.912019508,12.760084,8.217432902,6.829661246,6.969909645,8.882348052,5.618797345,5.128206601,7.367182933,4.135197396,Control
9.820000425,2.818257609,7.79360201,10.0728685,14.81546268,8.523187075,5.81268953,9.058037233,8.33772603,3.935746585,12.41410425,7.970881616,5.936712813,7.79360201,8.171804276,7.148977006,5.916199623,7.337477423,6.069694693,Control
10.03392581,1.670581772,8.066608554,7.111548001,15.00394528,6.524821233,3.438805721,9.378126473,7.101338546,3.202212585,12.28465478,8.178955658,6.302755548,8.066608554,9.391978455,6.703482998,5.555006783,7.213383423,2.806571196,Control
9.605333125,3.280785007,7.872667577,7.964197754,14.80082786,8.806847816,4.778818349,8.813181134,6.094897129,-0.836734758,11.93449478,7.469794542,4.456017921,7.872667577,9.845348013,7.628550732,2.012114996,7.746915502,4.928403483,Control
10.53791761,3.347146091,7.228058261,8.40832134,14.41030619,7.426836652,3.593559912,8.190385234,7.095142175,4.246325177,12.48223047,8.753326994,6.097701096,7.228058261,8.762459814,8.187587043,6.118023832,7.044536096,4.897713524,Control
11.04786128,3.116977133,7.579089068,4.903294198,16.27405943,7.065661879,5.888179061,11.2383756,9.24936245,4.428954355,12.03184174,10.23899306,6.890949851,7.579089068,8.531298957,6.915278863,5.949982583,7.321442506,1.29609892,Control
9.214328746,5.04386797,7.593107924,8.013550212,15.16687071,8.097115652,3.992817413,9.102987856,7.508618969,3.914969499,12.45352392,7.189518038,5.581833028,7.593107924,9.931732091,7.502678611,2.508571119,7.47804432,5.573491181,Control
10.09523067,4.846398375,7.025854524,8.862474541,14.90215784,8.330842472,4.610360866,9.886708936,8.215029428,3.853465101,11.60431654,8.546054825,5.925635759,7.025854524,9.557030353,5.823219187,2.743607023,6.92705451,5.371172771,Control
10.98151139,5.587205284,7.132327185,3.206906909,15.43504649,7.369482654,7.294950603,10.09054104,9.120521767,4.30562404,11.57253418,9.106089276,5.880781658,7.132327185,9.562512925,4.913330467,5.0950461,6.697828574,3.188964777,Control
10.25954189,-0.714864427,7.624177693,7.723005189,15.56917066,6.601082013,4.301611121,10.34469356,8.13515289,5.338259401,12.14897773,8.921401987,6.515806322,7.624177693,7.998302608,7.514489041,5.516781624,7.62613853,4.230096328,Control
10.7242294051259,4.03900942054044,5.07714896506211,4.45441501384614,15.0020233170314,4.77639304733066,6.32172034144496,10.3315904603976,8.90168695327971,3.26417098304417,12.8229627654283,9.20404484080177,6.53090140777931,5.07714896506211,8.13118715323697,6.82180303198913,5.62407816512936,6.49759796869404,1.62159772021851,Control
10.9909796586397,3.02047017332093,6.2412472490484,6.44531259590022,15.4804826510627,5.08655426279199,5.12022502704319,9.65595045064172,8.85691426840791,4.20291966020715,13.1032430661186,9.80431720898851,6.29526811377933,6.2412472490484,8.20618831913908,7.25880724278945,5.63281759090996,6.38112804967585,3.41364347723958,Control
10.5168921614184,4.36976880881964,7.87578459937427,8.86180529177468,15.925428660274,6.74334883250516,5.07636279673137,10.2717661012102,8.94734017838405,3.3486460577324,12.4990627054951,8.74110966074593,5.80487467144632,7.87578459937427,8.8966542847675,8.01603321572715,4.75679330752124,7.60714966205623,5.08618715839735,Control
11.1384371708337,3.33417507749116,6.30050576702832,2.85528882746131,15.8708760312504,3.41077358627456,7.15829116286196,10.170782332136,9.55235946456941,3.60122549912028,13.1187729263008,10.0288076275737,6.68665976777253,6.30050576702832,7.74407620579941,8.26347560136866,5.69877689914744,6.33930441998807,0.665087301250597,Control
10.1172692614682,5.30794333904304,7.81326879206122,7.71703583550456,14.8834782559894,7.39803704745674,5.12591855133977,8.14323550104525,8.42123116268669,2.72357342850026,12.3209703321942,9.01110346264779,6.25342831898116,7.81326879206122,9.38595686552962,8.18148152009513,4.95805884907263,8.31292552772228,3.0792729562967,Control
9.58520244063301,4.01289011116442,9.72313421125694,10.3251230343595,14.9813280209002,9.79699749201264,4.28365998477864,8.54252471268892,8.05689122430143,3.49839622071818,12.2942970075778,8.28969950043865,5.87137330863404,9.72313421125694,9.10027255542828,7.7707518950226,4.56036260386896,7.96728473739694,5.805208624365,Control
11.4673116304994,3.9622324190497,6.32269262364031,7.94034143624073,16.3860260801444,6.75210327066441,6.39888834749498,11.4219925168925,9.15993211363653,2.42366290159115,11.9039138993252,9.90893088155297,6.8642276296281,6.32269262364031,8.71433925648958,7.69826406266246,2.93549970302154,6.8398585587357,-2.1136958045436,Control
9.88259094386106,5.98642695559649,8.25251783076393,8.16603330329634,14.977918268026,7.43917054211827,3.71581455902385,9.23531027091814,8.12415325443501,4.35711925907052,12.2510552048085,8.9624752249146,6.30764368323506,8.25251783076393,8.85130295057778,6.73955033519699,4.68998078678498,7.48816957971013,5.05685580580573,Control
10.6288153631653,4.61346664367711,8.27561355572683,6.92116089391576,15.8254079187459,4.95553917058034,5.08884242722113,9.90731605965075,8.56460158948724,5.06292664541223,11.9084365947175,8.96995796809504,6.27304630935886,8.27561355572683,9.35030617609048,9.23272883938868,4.96506253493416,7.94676036253056,-2.06686024529427,Control
10.9778873209145,4.64603944289055,7.97205398437803,7.4440514272183,14.3086877432124,7.81101701531773,4.98479058850349,9.17360407393866,7.61264694405308,3.35755053633588,11.9726581573838,8.39856332767447,6.60508053659946,7.97205398437803,8.96474687826789,8.68415371535455,6.23057660715234,4.2131406220763,0.283494400186174,Control
9.49188788907112,5.66239755863486,7.68056411676336,7.77636246919749,15.4296919738359,7.23009090476894,5.04443896779041,9.71959313757869,7.96169201831173,3.44292905320077,12.3771796679857,9.05481916860374,6.73846886743661,7.68056411676336,9.31253124149173,6.28133258461518,4.2408107271354,7.38017397592052,0.540565193855049,Control
9.75396892301953,5.81883110114399,8.67906968146167,9.34154604481056,14.9216635465731,8.32672950496595,4.10594922746834,8.79811337900342,7.69364968591888,5.09026260254022,12.2896541670967,7.18172782841395,5.98216800354889,8.67906968146167,9.3434605421321,6.75990057671225,4.41128233695596,7.47678874003801,5.60416431690719,Control
11.1937944502725,3.71227151785156,6.58779999617674,7.44613258197213,15.7826797058755,6.44978905809282,6.57807404408328,9.62199449228975,9.0528941568023,4.08652211482083,12.4433504030116,9.4246084702119,6.38080107048057,6.58779999617674,8.64036972734378,7.34243278885783,4.51414846001503,6.77341825734198,3.33232369671776,Control
9.90733548269012,5.56890970382435,7.61887272783539,7.76496293038558,15.0596456242074,6.96820811473086,5.16562680146058,9.44467619506332,8.35063663810641,3.04121467940347,12.5517513186123,9.15620848496811,6.47545674887388,7.61887272783539,9.52623031301589,6.62551300983951,5.2347214796439,7.36895488402503,3.82639304093804,Control
11.1138756570012,2.97244054081277,6.06916619598726,5.97323103660966,15.734773948452,4.47965590130785,5.39570728440882,9.71908567591854,9.02673781215678,4.36625655541158,13.2297881393399,10.1163690501232,6.44010857280334,6.06916619598726,8.24235847559045,7.61692697502794,5.69895628927147,6.05273290920664,2.13662395741924,Control
10.7601437991212,2.04729420311235,6.94075849960298,5.59096245061791,15.3519908798515,6.84149617715499,5.77501201337309,10.4242589997134,8.66299293948518,3.92313790665349,12.3456910921733,9.19154314222064,6.41502803993249,6.94075849960298,8.59102893406531,7.01471320091364,5.31550586684377,6.79363582023243,4.63540566922973,Control
10.7077014666487,3.73387214300572,6.45736250683982,8.97161460530012,15.6897436862239,7.25644614750961,5.61040374581792,10.430082119501,8.9240621831794,2.95097936592869,12.1204229273169,9.02720430156216,5.71071334058392,6.45736250683982,8.9128384731927,8.13997197989169,3.99783991607653,7.57271177523762,4.55931649963361,Control
11.0079748769508,3.10130751840821,6.19119275836123,6.44200751754996,15.5019654951848,4.97916449328453,5.07789522176042,9.61153395035717,8.85942235144645,4.21260529902388,13.1374976639289,9.84497900966641,6.28232091770521,6.19119275836123,8.19699892348205,7.29346890122017,5.64507670738531,6.36084919952947,3.34202499309941,Control
11.3816482075659,2.8193415811876,6.86817656495633,6.27719021074834,15.8968016008438,5.03873930012476,6.34454564706814,10.4260839156981,9.38722256437113,3.72116509215482,13.4285617487826,10.4576625494251,6.96249087121532,6.86817656495633,8.10053587121327,6.31858690603123,5.85679952545692,6.28428508279233,2.74810661835403,Control
10.2536514517612,5.71230231494845,7.04478218223813,8.04742354784753,15.0444094345192,8.17716051394822,3.55020387679998,8.56018883023008,7.64682821719617,2.8567078903175,12.694435762196,7.6459197026618,6.15138531760045,7.04478218223813,9.32038089363368,7.10787040803456,5.23952836184108,7.64396098971688,4.54488793328935,Control
10.6136554642987,3.1810405525386,6.05042143230306,8.56531552402131,15.643713047152,7.10931848714921,5.92666750205748,10.208613499938,8.65947307283421,3.05724749128339,12.3788544843199,8.97172948896469,5.70176550259257,6.05042143230306,8.66554212125828,7.41917540508021,4.48286602690022,7.25842385780478,4.48096812024653,Control
10.7482373935065,4.38709649672583,8.41092268596017,7.64838386364184,15.2047137227016,6.2295606035174,5.56444367124007,9.51721859804348,9.04843026178837,4.1325988151753,12.0632574247184,9.13773239964691,6.34632697750267,8.41092268596017,8.82399023153066,8.70041052075903,5.90407051057382,7.07943928165806,0.037366877642842,Control
9.59518028025956,3.58503414250101,9.81966741376289,10.0005258954319,15.0561286521077,9.43569625522737,4.23889275856245,8.20505772920614,8.0030952700319,3.51351974169712,12.122326310498,8.20119266259029,5.8956298807579,9.81966741376289,9.16931206320038,7.89500105637086,4.50059319235627,7.97187356240719,5.38098792742166,Control
11.5408579832405,2.75469846299772,7.22523055139097,5.784383907162,16.0845445495674,4.92954986495844,7.07441199228469,10.8426169688369,9.66421811156049,3.45506159909438,13.5412547545082,10.7057667188233,7.28771650478362,7.22523055139097,8.01480618176694,6.0043753613439,5.94539478912439,6.27729802359027,2.26144295341267,Control
10.7097980100331,3.89291437040038,8.22491130658503,7.05410309899876,15.2619248807319,5.55539025986601,6.05974790696503,9.18398565755532,9.13048472469909,3.9490038938838,11.9786996025085,8.82226638157098,6.19264216644159,8.22491130658503,8.99663675821465,8.85331044930559,6.20462425160901,6.82186879442196,-2.13615367284164,Control
11.3052090424144,2.9276264066654,6.86683149092547,7.16492878961713,16.1494953466759,7.09979127115555,7.07221479463972,9.98374528263595,9.3305384069169,3.62032943111129,12.8904438738144,10.3472270513713,6.70835987423021,6.86683149092547,8.71211443036923,7.91924408597316,4.93938383722382,6.17423412559471,2.63252951045065,Control
10.54766600455,3.15193144532284,6.53016575533701,7.68922738780911,15.4800079092858,7.17593594711582,6.20133938984308,10.0713891892624,8.47670892956714,2.55349320252068,12.7253710625357,9.25832850941889,6.18580488202622,6.53016575533701,8.73508953476546,6.49024565686281,4.93162121018165,6.93860116668508,4.1715879659683,Control
11.4161267093174,3.09068559226748,6.82548974903718,6.69582470828236,16.1899034440688,7.05454995766322,7.52451486627354,10.1166237572511,9.56201199151365,3.66446550451479,12.951448317369,10.5808129560486,6.82033525793829,6.82548974903718,8.74020719343327,8.09097702898027,5.24500199126106,6.16024706105806,2.33398252351159,Control
9.90162877512567,5.4317085419938,8.12294582816869,8.90846641913259,14.9594385424545,8.31853384012608,4.1623006237619,8.89887678330531,7.82554033957568,4.92607515484108,12.3010493344054,7.65315089316291,6.22252102774646,8.12294582816869,9.13545970572393,6.99159119610367,4.56381282099945,7.49606146264112,5.38810745127573,Control
10.0573521564466,5.03702431697724,7.40215039110012,8.10109006145402,14.9611566298645,8.1646655666702,4.12613219323455,9.29872424838211,8.234853241083,4.27524779491038,12.3043652876516,8.80965839465794,6.5916783492893,7.40215039110012,8.70018664755474,7.13520577350015,4.89307668509734,7.54234213891344,5.08302234041776,Control
10.0235604085255,5.43383633600592,9.62004344936054,9.54908293665964,15.2207162251052,7.15613068722946,4.13662399653657,8.57920921190504,8.49699541256714,3.46023531036016,11.9980325969993,6.57846783287139,5.85936438284491,9.62004344936054,8.97605269968153,7.81949441566978,3.02624142168144,7.95901926123821,3.90427248881134,Control
10.0893150319351,5.39562934122568,7.57511439913906,7.65170608478194,14.9685168958109,7.10850726659691,5.49103475791391,8.72128588150922,8.49333077256982,2.46793526602333,12.4617464973402,9.17553351159532,6.41744517932409,7.57511439913906,9.5821524673379,7.41924981857205,5.18142815220365,7.90904285052913,2.989050070143,Control
10.3150038817605,3.94776027363915,6.97926809838102,7.41391944346075,15.3384916243261,7.04379971687377,6.07549352784053,9.82085968000834,8.41216304007135,2.44881707980839,12.8126930788256,9.35429577938051,6.49683419964751,6.97926809838102,9.15469280460077,6.2216083139749,5.21815730284759,6.94278168313956,3.70241559108115,Control
9.25618016900199,4.85520777184556,8.32657289215301,7.94958411234104,15.0792278975421,7.58522115226735,3.59656733867466,8.45923908921552,7.75061521056248,4.09315693197497,12.5585012894723,8.08616482874573,5.80028166984995,8.32657289215301,9.97221438711062,9.13411023527659,5.18576798349945,8.15046839139524,4.86323091466625,Control
11.4880429511939,3.07404060270309,6.85862556444673,6.96210471563105,16.1546148190934,6.9811986247367,7.61906396973718,9.90996242923913,9.69165657836055,3.57960876462649,12.8141943084103,10.6089717391967,6.73372068415003,6.85862556444673,8.72390219040974,8.34975803751039,4.73624944887799,6.21851746132887,2.20390799219906,Control
9.89339766107964,6.01559181634244,8.22753270461451,8.13989228788764,14.9416571601174,7.40003367287621,3.73025663306488,9.2314920987952,8.12564429262189,4.40313788054635,12.2596348737033,8.91347745661898,6.31359781983949,8.22753270461451,8.81865722288155,6.65754177663957,4.65386849776551,7.47603412595941,5.07592287385776,Control
11.5153218679382,2.55794400431408,7.00873309177225,7.05903566914856,16.1199078017337,6.85396692625952,7.52396204103044,10.0809676588496,9.61292791894463,3.79978242485364,13.0417927779119,10.6363257941534,6.90774475701923,7.00873309177225,8.58011729860413,7.82831766040351,5.25791322466684,6.21344654887035,2.28161021667765,Control
10.3660347676929,4.54382810412199,8.23538816964973,8.75777990535528,15.923434646607,6.51200971493189,5.01211655511922,10.0720127710079,8.84581053546687,3.42730337599762,12.694711171293,8.53429870889777,5.7451981536857,8.23538816964973,8.80986935663097,7.87032349778601,5.3460811349377,7.62254704926431,5.30072318647838,Control
9.62628116299301,4.44290593830572,8.01700407923749,7.81993729370913,15.0054671202305,7.37903846113816,4.34153221827727,8.31450933419771,8.02819103797895,4.05660544764457,12.3166866465532,8.59095068519369,5.92540590021205,8.01700407923749,9.20310991886161,8.92252505463573,4.54603551037747,7.75782170175914,4.39488320547643,Control
10.4731195207882,2.38511438829333,7.41714552020205,8.1763533409198,15.6581517010181,6.53405633964565,4.62127497753653,9.14443292067589,8.10297121304361,3.09501727686996,12.8092445017168,8.99032181339514,6.25689124593357,7.41714552020205,9.2227438179026,7.83638697343336,4.8610417941883,7.96162216129246,4.21649542030641,Control
10.3918643908749,4.56495244467527,9.5400876991183,9.40438220997575,15.245632968217,6.89039790886457,3.85651475402768,8.75183856106258,8.40279906232989,0.281152688381782,11.9998921183612,7.61416824868693,5.90926560921981,9.5400876991183,9.18991592142163,8.86739156504931,4.35023914642427,8.09347637140894,3.65540717816318,Control
10.372786534953,4.45533713089631,7.66966031059763,8.45434208274581,15.9365227785664,5.35271096552881,5.41862759007321,9.74174422392008,8.58896094442708,-0.237521956571264,12.6382815563167,8.74877118665942,6.0385831493039,7.66966031059763,8.90213269910152,8.26047240017435,5.40987492249671,8.25721343590526,4.92703217139416,Control
10.3089685034957,5.61073338116723,8.42819386680118,8.30311336425077,15.0242973096603,7.3138967011621,4.22606861002238,9.59498515763947,8.495447381314,4.39223773121101,12.2266477357839,9.25007814606846,6.43662097998171,8.42819386680118,8.69823767371304,7.47598159984521,5.01759071393725,7.46946976638957,4.24510973335233,Control
9.89918518805785,3.85366925897415,7.55828821275803,7.7136471151117,14.9981131763209,6.67173728902485,4.15695067990905,8.26839619839759,8.54723339463558,3.99933738172171,12.0126090098408,9.13620398925079,6.09905062364891,7.55828821275803,8.67730358618558,8.34819518519091,3.36370012372846,7.02968445084502,3.24211117681468,Control
10.8016652578925,5.08599708223049,8.66677583636652,8.55510011999935,15.1326533059427,7.22593346286959,4.83842336953072,9.9736483631697,8.93141855444317,4.41192417455329,12.1864569624784,9.58304225812654,6.57069510732247,8.66677583636652,8.56767782850365,8.45489914736639,5.43037110738413,7.48701225643154,3.31656308725234,Control
10.7055839428227,3.71937205736387,7.48832362109207,7.37390928492501,15.2680314245882,7.18530424224073,6.08322557024117,9.5801897615968,8.61639213399091,3.39461470379168,13.0840385112997,9.69265715353602,6.61674353794231,7.48832362109207,8.51649411242583,5.35999040468623,5.25992389923375,6.83400752123264,3.65899639410089,Control
8.63764658637228,3.96102612111899,8.06239311704209,8.3543664486847,15.5696749603066,7.14818596821212,3.30280711173786,9.13348690574783,8.19732379101693,1.09233606358192,13.11490380161,8.11273638585134,5.51046895070034,8.06239311704209,10.0431185918367,7.26912448022848,-1.15685648198094,8.90356626917227,3.00520651894372,Control
10.507767907427,4.45868212129697,4.99177473396015,7.41159570216723,15.5931572322702,7.80700171877193,6.60088268341452,10.6754365047652,8.27823760546263,1.7160332834484,12.4486435159787,7.15602997351759,4.55586417988614,4.99177473396015,9.41407764653105,9.70816498486877,3.27800464942065,7.95532742447363,3.17649868654698,Control
11.0780306820471,3.21601643114515,7.48142461282445,5.14798371747158,16.2132741524879,6.97223426043862,6.0067823072827,11.0506470997443,9.2503894317073,4.4124460591443,12.0668947830269,10.1557476889011,6.83544802251786,7.48142461282445,8.549101389941,7.00444855996697,5.81015461633686,7.27314174156817,1.49004656711228,Control
9.90530330898001,5.33984896034636,7.49083976042035,7.73529042179397,15.1367221885581,6.95077317944379,5.66885347749546,9.48363725952121,8.41817263657175,2.58268152720056,12.7149413458147,9.2530427852013,6.55044225679625,7.49083976042035,9.79202509303746,6.58783856489241,5.53152216981876,7.33304807871793,3.25177745801283,Control
10.351863418949,4.40298102052627,8.18711751743687,8.72031491319399,15.9278296752052,6.46009722770261,5.08514549118938,10.1240571335119,8.84823905680191,3.44528929476471,12.7221778606938,8.53116542297294,5.70787228983737,8.18711751743687,8.81493236326356,7.84872685264828,5.33552141457658,7.62458047374683,5.37170393751498,Control
10.1385402566906,-0.505722768464823,7.45808772650162,7.77038303190261,15.6260998061085,5.36459614394948,4.06493618419453,9.5446610318252,7.27614343585539,-1.3195740700195,11.8488051492132,8.40438676953685,2.35395529103326,7.45808772650162,10.2055779724699,9.61738168184007,5.94381722469442,7.87362620594729,5.42700196680979,Control
10.8355547225788,4.01367529793777,8.15006246261129,7.36982268357412,15.8796152633303,4.96300657324652,6.12466178910615,9.6724415554497,9.21464261266385,0.449713724700151,11.4201380814499,9.44789341862537,6.33220320565061,8.15006246261129,8.34652885321457,8.38929419512713,2.90204358460092,7.08464155753431,2.37053062749491,Control
10.7246215799262,4.23539950320672,8.30919740378118,6.72752629397521,15.2612533956415,5.60596254588125,5.98216654799151,9.21024653263785,9.05923628648123,4.18240629371005,12.0623526333167,8.81987999115443,6.25483559301332,8.30919740378118,9.19516304498818,8.76274780788814,6.18298584053725,7.05093469932022,-1.9703974730877,Control
11.4054358609157,3.96619955293258,6.57122573048356,7.49525768354673,15.8512764588509,5.94032272659019,7.26839668057029,9.58360140584509,9.99505875667023,2.41070025507426,11.6983544443726,9.95012706093818,6.26744441479508,6.57122573048356,8.32375788966491,7.86326949730314,2.31849571070622,7.18439581242808,2.21151808827074,Control
10.1900439739154,1.85391305039486,7.82143675010647,7.47745120298759,15.2533752255182,6.51586474269161,3.91247457985964,9.29160760986143,7.47968615493789,3.13821637294964,12.4609858315971,8.491320087583,6.28686606029214,7.82143675010647,9.2801338298004,6.97378685019703,5.22057220515396,7.48815224983832,3.36151533547853,Control
10.9137006315065,5.84850551466683,8.47734947353781,5.03149042131924,15.1419420955222,5.81760199380972,5.44246692323427,9.32738063922173,8.32785156996526,5.61418331509195,12.7573324736211,8.58692751082344,6.73699571924595,8.47734947353781,9.81449546219051,7.74085170108867,5.93110401066884,8.08259271744155,-1.01575388839856,Control
