layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time,metaindex,metaindex2
9,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1439-SMOTE-1662075691,0.838162737880805,0.432474106550217,0.838162737880805,0.801212579826221,0.875112895935389,0.778761061946903,0.831858407079646,0.725663716814159,0.752,0.811881188118812,0.789915966386555,0.807692307692308,0.88,0.709090909090909,0.804878048780488,0.8125,0.840764331210191,0.807692307692308,0.88,0.709090909090909,0.804878048780488,0.8125,0.840764331210191,deeplearning_1439-SMOTE-1662075691,TRUE,22.750280547142,0.797812634911499,0.798048559110506
9,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1736-SMOTE-1662081742,0.850810556817292,0.30302220582962,0.850810556817292,0.815993257387275,0.885627856247308,0.778761061946903,0.867256637168142,0.690265486725664,0.736842105263158,0.838709677419355,0.796747967479675,0.807692307692308,0.906666666666667,0.672727272727273,0.790697674418605,0.840909090909091,0.84472049689441,0.807692307692308,0.906666666666667,0.672727272727273,0.790697674418605,0.840909090909091,0.84472049689441,deeplearning_1736-SMOTE-1662081742,TRUE,10.405657629172,0.797812634911499,0.798048559110506
8,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1762-SMOTE-1662082566,0.850438562142689,0.467519760131836,0.850438562142689,0.815633959849114,0.885243164436265,0.778761061946903,0.79646017699115,0.761061946902655,0.769230769230769,0.788990825688074,0.782608695652174,0.807692307692308,0.866666666666667,0.727272727272727,0.8125,0.8,0.838709677419355,0.807692307692308,0.866666666666667,0.727272727272727,0.8125,0.8,0.838709677419355,deeplearning_1762-SMOTE-1662082566,TRUE,16.2869049072266,0.797812634911499,0.798048559110506
2,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1108-SMOTE-1662071956,0.86328216775002,0.561549603939056,0.86328216775002,0.829508436714548,0.897055898785491,0.792035398230089,0.845132743362832,0.738938053097345,0.764,0.826732673267327,0.802521008403361,0.830769230769231,0.88,0.763636363636364,0.835443037974684,0.823529411764706,0.857142857142857,0.772727272727273,0.836734693877551,0.734939759036145,0.650793650793651,0.884057971014493,0.732142857142857,deeplearning_1108-SMOTE-1662071956,TRUE,6.42367792526881,0.797789339957761,0.798510633908864
6,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,977-SMOTE-1662070759,0.849302999451797,0.443677306175232,0.849302999451797,0.813972390900664,0.88463360800293,0.783185840707965,0.853982300884956,0.712389380530973,0.748062015503876,0.829896907216495,0.797520661157025,0.815384615384615,0.906666666666667,0.690909090909091,0.8,0.844444444444444,0.85,0.795454545454545,0.918367346938776,0.72289156626506,0.661764705882353,0.9375,0.769230769230769,deeplearning_977-SMOTE-1662070759,TRUE,1.90516958236694,0.797788719081794,0.798008333849042
8,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1105-SMOTE-1662071935,0.866865063826455,0.529794692993164,0.866865063826455,0.833908021898415,0.899822105754495,0.783185840707965,0.84070796460177,0.725663716814159,0.753968253968254,0.82,0.794979079497908,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.795454545454545,0.897959183673469,0.734939759036145,0.666666666666667,0.924242424242424,0.765217391304348,deeplearning_1105-SMOTE-1662071935,TRUE,3.57428886095683,0.797788719081794,0.798008333849042
8,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1033-SMOTE-1662071526,0.868764194533636,0.417434811592102,0.868764194533636,0.83595515665917,0.901573232408102,0.794247787610619,0.845132743362832,0.743362831858407,0.767068273092369,0.827586206896552,0.80421052631579,0.846153846153846,0.92,0.745454545454546,0.831325301204819,0.872340425531915,0.873417721518987,0.757575757575758,0.816326530612245,0.72289156626506,0.634920634920635,0.869565217391304,0.714285714285714,deeplearning_1033-SMOTE-1662071526,TRUE,3.40864184697469,0.797687534339549,0.799325797113408
10,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1035-SMOTE-1662071526,0.849126791448038,0.709642052650452,0.849126791448038,0.813642683870077,0.884610899026,0.783185840707965,0.730088495575221,0.836283185840708,0.816831683168317,0.756,0.771028037383178,0.823076923076923,0.8,0.854545454545455,0.882352941176471,0.758064516129032,0.839160839160839,0.787878787878788,0.755102040816326,0.807228915662651,0.69811320754717,0.848101265822785,0.725490196078432,deeplearning_1035-SMOTE-1662071526,TRUE,1.76753772099813,0.797655912945017,0.798047183887892
3,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1730-SMOTE-1662081659,0.869566919884094,0.73238879442215,0.869566919884094,0.837263319850802,0.901870519917386,0.792035398230089,0.68141592920354,0.902654867256637,0.875,0.739130434782609,0.766169154228856,0.8,0.733333333333333,0.890909090909091,0.901639344262295,0.710144927536232,0.808823529411765,0.8,0.733333333333333,0.890909090909091,0.901639344262295,0.710144927536232,0.808823529411765,deeplearning_1730-SMOTE-1662081659,TRUE,13.8771338025729,0.797327394209354,0.797345132743363
6,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,761-SMOTE-1662065739,0.880100242775472,0.715960919857025,0.880100242775472,0.849256498374789,0.910943987176154,0.807522123893805,0.743362831858407,0.871681415929204,0.852791878172589,0.772549019607843,0.794326241134752,0.792307692307692,0.76,0.836363636363636,0.863636363636364,0.71875,0.808510638297872,0.792307692307692,0.76,0.836363636363636,0.863636363636364,0.71875,0.808510638297872,deeplearning_761-SMOTE-1662065739,TRUE,16.9398613413175,0.797315066168985,0.797379169503063
3,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,776-SMOTE-1662065738,0.871368157255854,0.641559898853302,0.871368157255854,0.838968206881916,0.903768107629793,0.807522123893805,0.79646017699115,0.81858407079646,0.81447963800905,0.800865800865801,0.805369127516778,0.792307692307692,0.786666666666667,0.8,0.842857142857143,0.733333333333333,0.813793103448276,0.792307692307692,0.786666666666667,0.8,0.842857142857143,0.733333333333333,0.813793103448276,deeplearning_776-SMOTE-1662065738,TRUE,8.35667103131612,0.797315066168985,0.797379169503063
9,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,413-SMOTE-1662052319,0.844976114026157,0.632968902587891,0.844976114026157,0.80971685188188,0.880235376170434,0.763274336283186,0.761061946902655,0.765486725663717,0.764444444444444,0.762114537444934,0.762749445676275,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,deeplearning_413-SMOTE-1662052319,TRUE,2.55490587155024,0.797241519634915,0.798014522350805
7,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1311-SMOTE-1662073017,0.823048006891691,0.442448884248734,0.823048006891691,0.784405299530184,0.861690714253197,0.763274336283186,0.792035398230089,0.734513274336283,0.748953974895398,0.779342723004695,0.76989247311828,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1311-SMOTE-1662073017,TRUE,22.713746213913,0.797241519634915,0.798014522350805
2,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1315-SMOTE-1662073056,0.822754326885426,0.504419386386871,0.822754326885426,0.784040444047846,0.861468209723005,0.763274336283186,0.792035398230089,0.734513274336283,0.748953974895398,0.779342723004695,0.76989247311828,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1315-SMOTE-1662073056,TRUE,21.0488795081774,0.797241519634915,0.798014522350805
5,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1318-SMOTE-1662073114,0.82696374030856,0.504288256168366,0.82696374030856,0.788749201961112,0.865178278656008,0.763274336283186,0.783185840707965,0.743362831858407,0.753191489361702,0.774193548387097,0.767895878524946,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1318-SMOTE-1662073114,TRUE,20.8899624466896,0.797241519634915,0.798014522350805
3,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1361-SMOTE-1662074080,0.82367452423839,0.48457658290863,0.82367452423839,0.785082339005657,0.862266709471122,0.763274336283186,0.787610619469027,0.738938053097345,0.751054852320675,0.776744186046512,0.76889848812095,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1361-SMOTE-1662074080,TRUE,19.72796296676,0.797241519634915,0.798014522350805
9,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1385-SMOTE-1662074614,0.823204636228366,0.518335461616516,0.823204636228366,0.784556357305064,0.861852915151668,0.763274336283186,0.783185840707965,0.743362831858407,0.753191489361702,0.774193548387097,0.767895878524946,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1385-SMOTE-1662074614,TRUE,15.8331619977951,0.797241519634915,0.798014522350805
8,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1393-SMOTE-1662074739,0.825221238938053,0.489020884037018,0.825221238938053,0.786785947459898,0.863656530416208,0.763274336283186,0.783185840707965,0.743362831858407,0.753191489361702,0.774193548387097,0.767895878524946,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1393-SMOTE-1662074739,TRUE,20.2778109868368,0.797241519634915,0.798014522350805
5,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,976-SMOTE-1662070738,0.856821207612186,0.684625566005707,0.856821207612186,0.822525439502049,0.891116975722322,0.780973451327434,0.765486725663717,0.79646017699115,0.789954337899543,0.772532188841202,0.777528089887641,0.807692307692308,0.826666666666667,0.781818181818182,0.837837837837838,0.767857142857143,0.832214765100671,0.803030303030303,0.816326530612245,0.795180722891566,0.701754385964912,0.88,0.754716981132075,deeplearning_976-SMOTE-1662070738,TRUE,2.68461227416992,0.797060120316372,0.797232020683348
10,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,783-SMOTE-1662065738,0.851495810165244,0.692943751811981,0.851495810165244,0.816666076402887,0.8863255439276,0.776548672566372,0.730088495575221,0.823008849557522,0.804878048780488,0.753036437246964,0.765661252900232,0.807692307692308,0.813333333333333,0.8,0.847222222222222,0.758620689655173,0.829931972789116,0.807692307692308,0.813333333333333,0.8,0.847222222222222,0.758620689655173,0.829931972789116,deeplearning_783-SMOTE-1662065738,TRUE,15.9524373571078,0.797037197231834,0.797311095983663
3,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,sgd,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1595-SMOTE-1662079116,0.83831936721748,0.537993878126144,0.83831936721748,0.801352464112725,0.875286270322235,0.776548672566372,0.792035398230089,0.761061946902655,0.76824034334764,0.785388127853881,0.779956427015251,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,deeplearning_1595-SMOTE-1662079116,TRUE,19.9844377001127,0.797037197231834,0.797311095983663
10,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1710-SMOTE-1662081222,0.849890359464328,0.396145582199097,0.849890359464328,0.814773884878976,0.88500683404968,0.776548672566372,0.831858407079646,0.721238938053097,0.749003984063745,0.810945273631841,0.788259958071279,0.807692307692308,0.893333333333333,0.690909090909091,0.797619047619048,0.826086956521739,0.842767295597484,0.807692307692308,0.893333333333333,0.690909090909091,0.797619047619048,0.826086956521739,0.842767295597484,deeplearning_1710-SMOTE-1662081222,TRUE,14.477213148276,0.797037197231834,0.797311095983663
8,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,772-SMOTE-1662065736,0.891103453676874,0.801396757364273,0.891103453676874,0.861485352755674,0.920721554598073,0.823008849557522,0.734513274336283,0.911504424778761,0.89247311827957,0.774436090225564,0.805825242718447,0.784615384615385,0.733333333333333,0.854545454545455,0.873015873015873,0.701492537313433,0.797101449275362,0.784615384615385,0.733333333333333,0.854545454545455,0.873015873015873,0.701492537313433,0.797101449275362,deeplearning_772-SMOTE-1662065736,TRUE,12.5584820707639,0.797008906066208,0.797413206262764
9,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1070-SMOTE-1662071759,0.868157255854021,0.40922737121582,0.868157255854021,0.835658223648344,0.900656288059698,0.787610619469027,0.84070796460177,0.734513274336283,0.76,0.821782178217822,0.798319327731092,0.815384615384615,0.88,0.727272727272727,0.814814814814815,0.816326530612245,0.846153846153846,0.787878787878788,0.877551020408163,0.734939759036145,0.661538461538462,0.91044776119403,0.754385964912281,deeplearning_1070-SMOTE-1662071759,TRUE,3.69739899635315,0.796747404094979,0.796958007577477
10,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1080-SMOTE-1662071796,0.870330487900384,0.589357495307922,0.870330487900384,0.838083688141401,0.902577287659366,0.787610619469027,0.805309734513274,0.769911504424779,0.777777777777778,0.798165137614679,0.791304347826087,0.815384615384615,0.84,0.781818181818182,0.84,0.781818181818182,0.84,0.787878787878788,0.816326530612245,0.771084337349398,0.677966101694915,0.876712328767123,0.740740740740741,deeplearning_1080-SMOTE-1662071796,TRUE,1.81312335729599,0.796747404094979,0.796958007577477
8,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1240-SMOTE-1662072595,0.869664813219516,0.591153502464294,0.869664813219516,0.837287184864786,0.902042441574246,0.787610619469027,0.81858407079646,0.756637168141593,0.770833333333333,0.806603773584906,0.793991416309013,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.787878787878788,0.836734693877551,0.759036144578313,0.672131147540984,0.887323943661972,0.745454545454546,deeplearning_1240-SMOTE-1662072595,TRUE,1.64992181062698,0.796747404094979,0.796958007577477
2,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1045-SMOTE-1662071628,0.863673741091706,0.546766877174377,0.863673741091706,0.830067567427533,0.89727991475588,0.787610619469027,0.849557522123894,0.725663716814159,0.755905511811024,0.828282828282828,0.8,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,0.78030303030303,0.857142857142857,0.734939759036145,0.65625,0.897058823529412,0.743362831858407,deeplearning_1045-SMOTE-1662071628,TRUE,4.7691089908282,0.796565297436277,0.796996857616327
2,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1126-SMOTE-1662072045,0.866434333150599,0.685402810573578,0.866434333150599,0.833485731084612,0.899382935216586,0.794247787610619,0.787610619469027,0.800884955752212,0.798206278026906,0.790393013100437,0.792873051224944,0.8,0.813333333333333,0.781818181818182,0.835616438356164,0.754385964912281,0.824324324324324,0.795454545454545,0.755102040816326,0.819277108433735,0.711538461538462,0.85,0.732673267326733,deeplearning_1126-SMOTE-1662072045,TRUE,3.44816718498866,0.796559757830619,0.796567444355055
10,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1044-SMOTE-1662071626,0.867178322499804,0.733028709888458,0.867178322499804,0.834550870674488,0.89980577432512,0.787610619469027,0.734513274336283,0.84070796460177,0.821782178217822,0.76,0.775700934579439,0.784615384615385,0.746666666666667,0.836363636363636,0.861538461538462,0.707692307692308,0.8,0.818181818181818,0.795918367346939,0.831325301204819,0.735849056603774,0.873417721518987,0.764705882352941,deeplearning_1044-SMOTE-1662071626,TRUE,2.43251773913701,0.796517636048122,0.796802607422077
3,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1298-SMOTE-1662072921,0.824359777586342,0.474727064371109,0.824359777586342,0.785826695497235,0.862892859675449,0.761061946902655,0.787610619469027,0.734513274336283,0.747899159663866,0.775700934579439,0.767241379310345,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1298-SMOTE-1662072921,TRUE,18.6158440470696,0.796435435960161,0.797277059223962
5,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1147-SMOTE-1662072122,0.875342626673976,0.455755054950714,0.875342626673976,0.843896736481096,0.906788516866856,0.794247787610619,0.836283185840708,0.752212389380531,0.771428571428571,0.821256038647343,0.802547770700637,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.78030303030303,0.857142857142857,0.734939759036145,0.65625,0.897058823529412,0.743362831858407,deeplearning_1147-SMOTE-1662072122,TRUE,6.24324465592702,0.796385172197579,0.796645144432755
4,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1272-SMOTE-1662072809,0.875714621348579,0.715475738048554,0.875714621348579,0.844343749837825,0.907085492859332,0.794247787610619,0.778761061946903,0.809734513274336,0.80365296803653,0.785407725321889,0.791011235955056,0.784615384615385,0.786666666666667,0.781818181818182,0.830985915492958,0.728813559322034,0.808219178082192,0.810606060606061,0.816326530612245,0.807228915662651,0.714285714285714,0.881578947368421,0.761904761904762,deeplearning_1272-SMOTE-1662072809,TRUE,3.90117713610331,0.796345815701126,0.796489744277355
7,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,699-SMOTE-1662056435,0.893981517738272,0.736895442008972,0.893981517738272,0.864335619036455,0.923627416440089,0.820796460176991,0.783185840707965,0.858407079646018,0.84688995215311,0.798353909465021,0.813793103448276,0.784615384615385,0.773333333333333,0.8,0.840579710144928,0.721311475409836,0.805555555555556,0.784615384615385,0.773333333333333,0.8,0.840579710144928,0.721311475409836,0.805555555555556,deeplearning_699-SMOTE-1662056435,TRUE,3.84951791365941,0.796316040515137,0.79667574313592
2,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,829-SMOTE-1662066899,0.878827629414989,0.808150410652161,0.878827629414989,0.846696504219802,0.910958754610176,0.820796460176991,0.738938053097345,0.902654867256637,0.883597883597884,0.775665399239544,0.804819277108434,0.784615384615385,0.72,0.872727272727273,0.885245901639344,0.695652173913044,0.794117647058824,0.784615384615385,0.72,0.872727272727273,0.885245901639344,0.695652173913044,0.794117647058824,deeplearning_829-SMOTE-1662066899,TRUE,9.81852406263351,0.796316040515137,0.79667574313592
