hsa.miR.19b.3p,hsa.miR.1273h.3p,hsa.miR.4433a.3p,hsa.miR.485.3p,hsa.let.7b.5p,hsa.miR.134.5p,hsa.miR.106b.5p,hsa.miR.182.5p,hsa.miR.17.5p,hsa.miR.1304.3p,hsa.miR.30d.5p,hsa.miR.20b.5p,hsa.miR.421,hsa.miR.4433b.5p,hsa.miR.320b,hsa.miR.375.3p,hsa.miR.500a.3p,hsa.miR.139.3p,hsa.miR.493.5p,Class,PredictedProbability,PredictedClass
9.992437695,5.69558257,6.742105442,7.694030852,14.4120253,7.104360921,3.650081879,8.812097096,8.154573739,3.499213629,11.97709451,7.495335302,6.228783068,6.742105442,9.777758463,7.95505967,2.277114632,8.685287313,2.074926946,Case,0.928516352200049,Case
9.306809974,3.666739076,5.751827619,7.408207181,13.96410558,8.095098885,2.427853599,9.19001336,8.03779851,6.540585941,11.63251221,6.974838493,7.273549009,5.751827619,8.488697235,7.050636711,5.689717168,6.370353881,5.000527341,Case,0.949894863209017,Case
10.66764458,2.930121805,6.065506009,4.936455412,14.49873353,5.234239377,6.395617301,9.127428114,9.319253009,5.267885729,11.97981187,9.434953711,6.328823843,6.065506009,9.849121578,7.953531695,6.323752061,6.303184078,-1.576111147,Case,0.739964461821357,Case
9.363284734,5.49779331,7.201503373,10.2079731,15.36989234,10.0713657,3.97429537,8.481905437,7.5396015,7.340772481,12.09552951,8.467369695,5.032219496,7.201503373,11.15942991,11.05863746,5.80014057,9.014089009,5.277396517,Case,0.9276015838088,Case
10.48105112,2.075471539,6.339630374,6.870595459,15.82642694,4.848780189,6.357292763,10.60631639,9.2407676,3.923322936,12.69272841,9.150370617,5.823963748,6.339630374,9.32587605,7.288546323,4.899667087,7.503681626,1.077699516,Case,0.112829539953324,Control
9.725075724,2.754515733,7.59084238,6.743061329,14.23652368,7.08456311,5.236849361,8.920264514,8.277227576,4.463490094,11.20361898,7.68991409,5.874179545,7.59084238,8.921049373,9.22445502,3.905841385,7.885767079,4.531519979,Case,0.956173250495703,Case
9.879324016,4.622005408,8.567154007,6.711389223,14.24758947,7.974958671,4.522812486,8.894480439,8.50685846,3.399464744,11.20312131,7.898118884,5.512925212,8.567154007,7.867564659,7.694451563,4.043620125,7.072447983,5.813460036,Case,0.763356268969149,Case
10.15480821,5.432468722,7.625907336,5.89917334,14.51387385,5.945169633,5.703979625,8.735804566,7.69500102,4.180313337,11.87498995,7.824945516,5.265113806,7.625907336,9.24298825,8.609770062,5.327629079,7.200348656,1.031979388,Case,0.781779697566945,Case
9.681025016,4.080184798,7.622774649,7.60703,14.60728507,7.684218215,4.506513906,8.232708444,8.073729186,2.825406594,11.39299277,7.864065207,5.499147943,7.622774649,9.178552914,7.056840715,4.211339105,7.673379436,5.084896579,Case,0.799411988195687,Case
9.979024266,3.904133451,7.417800027,7.573643088,14.79474836,6.235684521,4.977923438,8.980532874,8.122778926,3.458508956,11.91408253,7.899531862,5.822383121,7.417800027,9.179506874,8.588694121,4.109387512,8.132471927,2.787164151,Case,0.766894801403922,Case
8.542462183,6.027266413,6.547002172,4.963247066,14.67340402,2.940681786,3.281497415,10.26943227,6.896822004,5.614211798,11.66243639,7.378509896,7.174637933,6.547002172,9.355201096,7.152320252,4.78343724,8.219769581,2.296849146,Case,0.976216409390114,Case
11.12235515,1.802724507,5.495694958,6.693617046,15.84908465,6.625794256,6.971238826,9.424345106,8.873241701,3.914485196,12.7953403,9.43413892,6.459578635,5.495694958,9.76865062,8.802227865,4.632298317,7.597484034,3.584375469,Case,0.10037495244719,Control
8.237990937,7.632500318,10.62077099,11.02837144,14.75391145,9.313310752,0.39512089,7.117424916,5.59341199,3.317254921,12.57536805,5.57993812,5.903222946,10.62077099,9.254410172,9.60716639,3.695372331,10.02000957,6.327921617,Case,0.940875666824284,Case
10.40572535,4.495806524,9.017328485,9.070597121,15.60265118,6.879003531,5.598622796,9.435209569,8.327644586,2.99036166,13.68592957,8.983716811,6.118779958,9.017328485,9.629818832,8.158635565,4.056146323,7.729851974,2.391980107,Case,0.103087242690718,Control
8.925501302,4.418767217,7.028123795,8.888095122,14.52998914,8.539921931,3.49786919,8.447762091,6.849356448,0.868088017,11.33962292,6.820389299,3.729808634,7.028123795,9.216120943,9.569282835,3.92748444,7.750513732,4.819234613,Case,0.940333124563611,Case
9.226300588,4.431891886,9.010684193,10.95931756,15.45393845,8.288208445,4.633971751,8.769133393,8.039193342,0.153187143,10.46277975,8.08994359,4.862227207,9.010684193,9.758752272,9.961027297,-0.019153462,8.910939524,4.440907026,Case,0.920432164312862,Case
9.107471488,3.033891698,10.18773344,9.964202107,15.45309511,8.887084972,5.730108781,9.156375468,7.887903071,2.083304293,11.15670361,7.953991175,5.870920428,10.18773344,10.60054321,9.344214812,1.481864214,9.355064717,4.927350675,Case,0.958513629155324,Case
9.893664524,2.665281705,8.917901174,7.564581439,15.40363956,6.232736897,5.243736466,10.15520985,8.835111995,1.873347482,11.19852145,9.427946475,6.804151453,8.917901174,10.87911078,10.43005525,3.326121714,8.866334907,-4.174898658,Case,0.965464321144866,Case
9.166660492,4.319095458,9.282692596,10.60409327,14.68629668,9.744246755,4.709558987,8.439588215,8.144306662,3.73424937,11.15493135,8.398369249,5.434671009,9.282692596,9.600979159,7.88411436,3.795482364,8.69172264,6.460531199,Case,0.93440728078101,Case
9.513928729,6.363353299,6.375939599,7.826065404,15.33450984,5.734519912,4.313114983,8.915540287,7.363377154,3.382442844,12.55717854,8.190962593,5.044833391,6.375939599,9.652628175,8.068238654,4.493453639,8.079198423,2.083231173,Case,0.471487825331242,Control
9.775418221,2.342647144,7.379366791,5.882813489,15.02118942,6.899813608,4.37343819,10.60608825,7.438658719,3.165032284,12.54476232,7.843497837,5.496180948,7.379366791,9.824057581,8.831400581,3.589598225,7.16036016,4.466132142,Case,0.794611324855275,Case
9.38142103,5.963085727,8.454265193,5.841317309,15.41785926,5.375628926,3.784945919,8.402852444,7.15026083,1.583365879,12.92083635,6.56550983,4.579273136,8.454265193,9.663151123,10.66461782,3.590299275,9.164886358,1.586677207,Case,0.614485357957,Case
9.336973436,5.966577909,9.357050812,8.492595971,14.85640941,8.639903088,4.755038325,9.647918145,7.861464703,4.81393237,12.04479917,7.841247155,5.461106354,9.357050812,8.913607529,8.388818166,5.219845732,7.215458934,7.29294683,Case,0.756059658527513,Case
10.30930204,5.07510682,7.754737739,7.066104777,15.01890896,7.324016214,5.901320782,8.829475705,7.921921258,6.461819544,12.33084343,8.478758665,5.300363798,7.754737739,10.61713851,8.272258079,5.276856709,7.433861739,3.51007713,Case,0.702072181084871,Case
9.272748406,6.241198355,7.924159182,9.283950337,15.41836266,7.749353686,4.355702154,9.240920227,7.588889509,2.940893556,12.69828339,7.808759411,4.669498109,7.924159182,9.565032528,10.77305917,5.574894343,8.210237132,3.911584485,Case,0.633667008773648,Case
8.606858744,7.287089957,10.1870696,10.58851456,15.39561776,8.394593039,2.439886471,7.673183708,6.835319189,2.827782462,12.09529301,6.875983741,5.695197607,10.1870696,9.568149691,11.53041569,3.589864631,8.839862291,4.480942711,Case,0.876287779315669,Case
9.237571576,3.573272831,8.290090255,6.258962452,15.34717888,6.530382965,4.125741436,9.255003452,7.497925372,3.302796375,12.23712919,7.377047733,5.477527581,8.290090255,8.986782811,8.103965672,3.268252686,7.440852144,3.848624586,Case,0.510534886596506,Case
10.00251503,4.910144554,10.05851971,7.669350535,15.03598736,9.536176036,4.388553247,8.570278243,7.960717965,4.183302357,12.36427672,7.945014673,6.580747141,10.05851971,8.796975141,5.146548665,3.711916658,7.513668285,6.670665009,Case,0.250730999396404,Control
9.414862927,3.3002066,7.78039774,7.092775242,15.47812999,6.67672273,2.438626075,8.126524185,7.240557486,3.252909355,12.77722669,7.604749803,3.595282654,7.78039774,9.920519995,9.159112098,2.316813213,9.0741269,1.73188826,Case,0.408011290754859,Control
9.448918599,5.146676397,10.09895492,8.48705569,14.35701466,8.089004941,3.319816859,8.668231204,7.432589891,4.537999656,11.95969772,7.184848657,6.709521749,10.09895492,8.864423682,8.178901945,3.516003656,6.898354559,4.61126356,Case,0.892113896894843,Case
11.29732611,2.367087733,6.599959022,5.745548152,15.31476633,5.299055742,5.438592501,10.79907044,8.439590735,2.907112438,12.61710887,9.707454534,6.197242101,6.599959022,8.245839235,3.584944193,5.936483801,6.039789011,3.437246526,Control,0.0206747082801519,Control
8.947318999,1.02832849,7.913622536,8.90169887,16.33991918,4.449709083,4.072144908,9.931393219,6.303906937,3.728746256,11.35025301,5.551233733,4.608643484,7.913622536,9.146282928,7.220828315,0.630016923,8.189634041,3.672951263,Control,0.394366557705001,Control
10.90277539,2.180730789,6.647245842,6.173915975,15.10409582,5.562735432,5.873655527,9.828989332,8.658366383,4.268546285,12.29397688,9.557013864,6.345646303,6.647245842,8.020142639,6.640778453,5.713208329,6.81059123,2.522589585,Control,0.0881944435219038,Control
9.368688859,3.629693853,8.917194853,10.16775166,15.72833192,9.886898909,3.77623928,9.214117199,7.319566986,4.639762719,12.61388331,8.740976685,6.118784784,8.917194853,9.727228333,7.209171205,4.193036159,8.111408562,4.6906985,Control,0.336820991720829,Control
11.1913877,4.13898077,6.468436467,6.326867747,15.15177559,6.060186209,5.095925857,9.402883974,8.626351785,3.311651281,12.91526787,9.550677881,7.564675579,6.468436467,8.934008661,6.656682244,5.962002373,5.881182084,2.732741999,Control,0.0849198551416244,Control
9.122929218,2.791669192,5.565785061,8.464321404,14.95995311,8.88470705,5.239734026,8.079916346,7.550976576,5.122132802,12.30073261,7.668661323,5.824710827,5.565785061,9.86383473,9.425549377,5.596452549,7.665998779,4.550465325,Case,0.843055908834914,Case
9.270776012,5.79635033,8.881441283,9.391285153,15.58133486,8.65942405,5.271246024,9.781215853,7.984262115,1.813886611,12.16134049,8.65812743,5.758837047,8.881441283,10.00611789,9.529453967,2.928935907,7.203246187,5.312483758,Case,0.709533846881817,Case
9.186168864,6.48925919,9.169380417,10.61839639,14.81634287,7.989987179,4.744007054,7.176834368,7.774771791,5.990850084,11.88085499,8.203649336,6.085848272,9.169380417,9.31770026,7.758142487,5.552634683,8.334502833,5.652112059,Case,0.749258065090547,Case
10.25112971,6.269040533,8.716227119,9.613468247,15.66548978,8.71705968,5.335093489,8.598361297,7.35456422,1.845117392,12.75963718,7.915292374,6.126748198,8.716227119,9.552898791,8.371283007,2.956388296,8.610205056,0.460142911,Case,0.231308154820914,Control
9.286915077,6.326814092,8.922754944,8.974207655,15.25195247,8.265445554,4.013683852,8.09392181,7.817380923,5.807342347,12.21312241,8.183221805,5.33378178,8.922754944,10.18137534,8.858965517,3.107976053,8.328230621,4.317618927,Case,0.743310700909534,Case
9.231701674,5.731326908,8.482320359,9.613787843,14.87830584,8.646137796,4.548605596,8.971589672,8.216179244,4.712872078,11.58177257,7.548983173,5.811767693,8.482320359,9.094549458,8.328904589,5.341421504,8.25197802,5.581324472,Case,0.866348855980671,Case
9.281186102,5.586313925,9.125103996,9.854650237,14.69419296,8.931521369,4.53256017,8.533083097,7.90108478,3.610190242,12.15490982,7.558634759,5.860223256,9.125103996,9.494963387,8.110885022,5.978923448,8.221224612,5.503966728,Case,0.864278481555654,Case
9.490564855,5.682587513,9.43283463,9.883036084,14.76115906,8.957298423,5.072228093,8.603117295,7.844700416,4.149200346,11.5292226,8.956584549,5.621397538,9.43283463,9.275720561,9.170183654,1.533767402,8.894605224,6.290782208,Case,0.881673547295774,Case
9.510031352,1.955225423,8.028758154,8.005033772,14.72615121,5.533361961,4.263594366,9.197542055,7.352783,5.258594549,11.76222971,5.945315477,6.603385068,8.028758154,9.758975807,9.345357857,5.689119459,8.111117029,-0.412945208,Case,0.966472696559114,Case
9.666371015,2.328368095,8.611183928,8.179635243,15.00844644,7.845145437,4.508867692,9.28271569,8.167129069,4.408217431,11.25773016,8.021450653,5.923427109,8.611183928,9.909099303,9.963082586,1.878121415,8.205138589,4.070591124,Case,0.942445849789712,Case
7.814006912,6.95905191,9.004579201,4.996295865,14.95871294,6.665352324,5.133489987,7.607817239,7.816503703,1.861851657,12.30799242,6.075498996,3.436477825,9.004579201,11.06523596,8.546809868,2.971098,7.592636535,4.517521566,Case,0.95377880004945,Case
9.510052786,5.875053833,8.855862662,9.294936337,15.0876667,8.671309066,4.917546887,9.40354725,8.352308134,4.058980024,11.93900007,8.255423418,5.776594769,8.855862662,9.320154425,9.054859776,5.366370237,8.129779868,3.376634107,Case,0.781821763953465,Case
9.812062473,5.876640771,8.990639781,7.319031151,14.57337473,8.564710091,4.53181952,7.840652794,8.190532455,5.33644653,11.99436128,8.699958511,5.79072536,8.990639781,9.35437846,7.649434245,6.02532609,8.071219818,6.269636299,Case,0.72567624295159,Case
11.73760091,-1.738461295,5.826401674,7.21419625,15.44317918,6.450352417,-1.531418784,9.973523369,7.368479682,-2.679680197,13.12248654,9.577570888,6.015814497,5.826401674,7.464518284,7.233247649,5.282584832,7.443129931,-2.088037724,Control,0.00935237957350977,Control
11.03168614,3.227239894,6.019551419,5.982137878,15.88029348,4.31262102,7.552984697,11.02472493,9.746241019,2.862716021,13.02478961,9.728690978,6.385787751,6.019551419,8.381429857,7.128172889,4.54576903,6.807899305,2.742609016,Control,0.0214848143439172,Control
11.22911378,3.512988023,7.095633757,8.931449044,15.74276173,6.591718031,7.009523987,9.238372845,9.552318569,3.876252751,11.72005218,9.8190879,7.074123568,7.095633757,9.122648677,9.566283307,6.086383866,7.525747888,4.757061445,Control,0.181665598610583,Control
11.56603483,4.134937047,4.830427087,3.04801752,14.78765608,4.549181081,4.568950702,8.297464352,8.043921628,5.092368781,12.70610984,9.174614958,6.79989944,4.830427087,8.867425578,6.94218997,5.009408608,5.557568163,-2.244084467,Control,0.0853299176512584,Control
11.15158019,3.573401114,6.025439812,7.185740425,16.52809192,4.409232375,6.067655959,10.47712381,9.026313581,0.66206308,11.99981773,10.13669341,6.994614099,6.025439812,8.781985645,8.388320894,1.495760437,6.955178723,1.188551412,Control,0.0253137219873979,Control
10.61327258,4.627291684,6.479112213,3.058421446,15.42172034,6.99488597,5.496672243,9.505915656,7.717330875,3.162524937,12.00090538,8.256289897,6.13380879,6.479112213,10.15697207,7.656567379,-1.571501477,7.967989978,3.198347424,Control,0.545945650114983,Case
10.63736064,3.896006553,7.573775009,8.996534873,15.72142244,7.877521013,5.739273728,8.699863612,8.558542156,3.381877861,12.49331171,9.56494832,6.228304547,7.573775009,8.856062685,8.232157402,5.422311482,7.523390996,5.85128766,Control,0.0653143751114334,Control
10.91739477,3.946209943,7.586745241,6.361953547,14.84131362,5.040019946,6.633136512,9.191041339,9.157473081,2.74142901,11.96228076,8.854440231,5.986167284,7.586745241,8.401068245,8.368873923,3.944088481,7.247632425,2.419960513,Control,0.305813746235751,Control
10.23856851,4.644639175,6.278063261,7.415764048,15.48737644,4.460409426,6.740920873,10.7962444,8.966229352,4.324157005,11.76130557,8.962561843,6.155157139,6.278063261,9.716863386,4.36113499,4.604848381,5.550430541,1.769391395,Control,0.272855809529949,Control
9.11677288,4.747596749,8.229688526,8.549432205,14.96353759,7.216017178,4.932335651,8.375524498,7.582215165,4.561387658,12.26043418,7.651284123,5.680939641,8.229688526,12.12972954,6.926170977,4.099619073,7.281036078,4.959158827,Control,0.958912456107343,Case
9.723739882,5.275525884,8.556213674,7.336722914,15.04036304,5.748011693,3.380310419,9.170222137,8.195331571,4.57614779,12.31932203,8.518281977,5.925491597,8.556213674,9.775697925,7.127935648,5.23586928,8.101721314,-2.359589973,Control,0.659281621918759,Case
9.575176876,4.78315655,7.747361471,8.765206079,15.17770148,8.378277235,6.055492436,8.543269237,8.175678687,3.857897938,12.06302027,8.648736341,6.36900902,7.747361471,9.16625961,4.649503233,5.280889605,7.550982339,3.493009079,Control,0.315025159038739,Control
9.927916758,4.032083795,7.498161516,7.14751557,14.94293153,7.754057925,5.157020019,9.452419665,8.036206992,3.30060895,12.67370159,8.957696732,6.67058306,7.498161516,9.001860704,6.868909995,4.478486735,7.23029794,5.103846367,Control,0.408112453636181,Control
10.55021738,3.842777139,7.72915875,9.25069813,15.1564783,7.31303376,5.156185904,7.841079231,8.386092893,3.917320427,13.04475343,9.034087682,6.557727913,7.72915875,8.769556996,9.016111354,4.50516832,7.592088557,4.69332169,Control,0.129634404579884,Control
9.171837806,5.562714668,8.690328253,8.713102994,15.02816977,7.307580202,3.564426592,8.415626868,8.50376295,-2.114736904,11.83442014,8.97813866,5.466189205,8.690328253,9.507560468,8.344993841,4.886311006,7.67833882,4.335594421,Control,0.732025590161077,Case
9.86865541,3.799571455,7.834599189,8.04851829,15.78444433,7.476243935,5.863409557,8.932524616,8.882657279,4.0714036,12.91589402,9.765143679,6.600170345,7.834599189,8.870474553,7.144703762,5.494108761,7.161597454,5.168335042,Control,0.0594549807703034,Control
10.6685705,4.797958108,6.272294228,8.039386946,15.71085397,6.419746749,3.725985251,8.90542617,8.157767984,3.855785565,12.41098567,9.004913872,6.265437776,6.272294228,9.508706188,8.821718249,5.097779093,8.498997003,2.67792253,Control,0.203306969376589,Control
11.01195826,2.713167281,8.507352025,8.627594354,15.62506053,6.730333205,5.35331112,9.668160941,9.235537452,4.29307959,12.12385704,9.665073045,6.44077275,8.507352025,8.456360978,8.113400909,5.716179096,7.417658717,4.630172552,Control,0.0778689467597777,Control
10.91207795,5.036325446,9.671208366,8.650320835,15.98784073,7.977836066,6.525776297,10.4048957,8.664142616,4.853604391,12.27430197,8.826916181,6.367460259,9.671208366,8.939238635,7.774122934,5.782831033,7.60717874,3.256249633,Control,0.0836415703672921,Control
11.24131568,3.015587347,5.768455801,7.128012431,16.37692776,5.505231542,6.527877183,10.82245964,9.563040863,4.35401036,13.71846097,10.24462931,7.104095172,5.768455801,8.080028302,6.077228745,4.703989638,6.608544251,2.925752902,Control,0.00201250537580351,Control
10.95697606,4.130557453,7.702987483,9.105774989,15.53137516,7.65374336,5.346379966,9.736901106,8.856778994,3.179070606,12.6255743,9.512775318,6.63511925,7.702987483,8.092535826,7.969886841,4.889837619,7.413962865,5.101303945,Control,0.0504927421380048,Control
11.41196109,2.739801908,8.135787515,9.018290335,15.79984576,7.213336842,6.322243138,10.18158373,9.552118323,4.454158429,13.15228341,10.47769358,7.105581852,8.135787515,7.744865091,6.192717075,5.724837255,7.147822832,4.489724496,Control,0.00598211478576531,Control
11.22794761,4.237189434,7.673636585,4.992887189,15.56053273,3.573999322,6.594473546,9.73069992,9.156960227,4.94234226,13.19110852,10.55949419,7.454789685,7.673636585,8.340346115,6.52009397,6.271492986,6.916315472,-0.753110603,Control,0.0182264089247622,Control
11.12569577,-3.00613017,6.424330283,6.862023809,16.27179146,6.492068261,5.937816535,11.61277389,9.15951718,3.871622683,13.64849579,10.04477778,7.032575212,6.424330283,8.279778525,6.231511035,6.366938291,6.931613205,2.001147189,Control,0.00559181158541664,Control
10.60822752,4.734391819,8.262130634,7.331675054,15.29126272,5.405664195,4.67029172,9.255369063,7.927559135,3.852292516,12.96248978,8.733714869,6.398247428,8.262130634,9.071745961,8.794090674,5.746173987,7.820106518,1.664878992,Control,0.216737276426461,Control
10.45610263,2.962404318,7.962417348,9.148192724,15.73545176,7.6468009,3.524578033,9.769906513,8.253872533,4.919381314,12.31737205,8.387181089,5.79606939,7.962417348,9.35447743,8.041762252,5.1667497,7.380369756,5.894695369,Control,0.190161697303783,Control
10.73949487,2.440234633,8.973786235,8.74022074,15.75429875,6.733822346,4.947696438,9.621870607,8.74566946,3.237203536,12.0591834,9.302425673,6.451300345,8.973786235,8.76932656,9.193323896,2.765810318,7.78955596,5.072244355,Control,0.154289038180668,Control
10.94101479,3.26459538,7.052710636,8.222411528,14.89136814,6.554075381,6.900929108,9.273937069,9.291870948,-2.283164151,12.21107834,9.758931654,6.816835744,7.052710636,9.086920271,8.866560853,3.892063775,7.16847589,2.35492819,Control,0.42128209455452,Control
11.12677957,3.583779162,7.160471188,8.165104181,15.24260403,7.054426787,7.047401818,10.00323595,8.900648137,2.974435028,12.1404856,9.217362144,6.533670921,7.160471188,8.140111085,7.882539049,2.158928593,6.67704218,4.219038539,Control,0.113159119184755,Control
11.05622885,-2.579188711,6.507892061,8.338999666,15.24179388,6.118416988,6.279282331,9.662730427,9.003115086,5.202764132,12.72317443,9.00038849,6.851365238,6.507892061,8.676276287,6.71995458,5.795188668,7.12131777,-2.905899491,Control,0.096989043748669,Control
11.07779737,2.277347597,4.202287059,2.413264936,15.92298465,4.645910924,5.806907975,10.62096176,8.58814845,3.721414605,12.66397974,10.05185423,6.685771615,4.202287059,8.022801688,5.520433331,6.190509582,5.910539447,2.07199033,Control,0.00917817716155935,Control
10.10724221,3.406876245,8.716807513,7.324436332,15.04476245,4.93230899,3.607073108,8.652512486,7.755543254,5.281066001,11.85648068,8.474022366,6.487446369,8.716807513,9.245424465,7.96182623,3.661989646,8.327873041,1.302529067,Control,0.630058108201231,Case
11.86977214,1.405823046,5.923660941,4.824624664,16.47110562,5.079046486,8.168854628,10.99833641,9.631170267,3.915435797,14.03031597,10.59838646,7.224147401,5.923660941,8.012368393,6.004351485,6.637709817,5.647032147,1.65879752,Control,0.000570000718689371,Control
10.39002729,4.839729595,9.708788457,10.39009943,15.33974131,7.75307693,5.060047806,9.34361592,8.756004035,4.174460444,11.72878622,8.335572455,5.632343096,9.708788457,9.0807626,8.672871909,4.451811002,8.475955522,3.659191074,Control,0.470991777747713,Control
9.651767127,6.259108755,8.582097186,9.182377093,15.36665967,8.90094564,2.824243398,8.799020852,7.845544853,4.280222648,11.96335432,8.083243667,5.775208016,8.582097186,9.544802679,8.297267385,4.336516196,8.164570351,4.472120429,Control,0.59913233789689,Case
10.4364654,3.341192888,8.152721864,6.162359561,15.56134236,6.606008786,5.880760137,9.584483246,8.619399111,4.853771441,12.37195595,9.729229489,6.049641115,8.152721864,8.721049879,7.677231967,4.713557131,7.229782738,3.034300752,Control,0.104517002996923,Control
10.46779869,5.075257017,7.864674811,8.745234276,14.96172253,8.438389329,3.682282189,9.007219032,7.742969775,5.416410888,12.15187843,8.878517748,6.533719849,7.864674811,9.068366808,7.192319804,5.10834532,7.147709185,5.368044584,Control,0.392782955543397,Control
9.170333788,-1.902207683,8.395797041,9.087696739,15.39886732,7.449551974,5.177040949,8.572012894,7.408115118,4.464584288,12.73833598,8.163072441,5.482163432,8.395797041,9.152305559,7.141015387,4.393476964,7.690354994,4.811521713,Control,0.281311192883009,Control
10.13870699,4.184287596,8.168527795,7.942069716,14.78591123,6.799486318,5.125900667,8.64311142,7.773924965,5.296008542,12.79005209,8.590808407,6.428256236,8.168527795,8.399500936,5.182301781,4.618040446,7.129092758,1.882642387,Control,0.157671414606155,Control
9.400419764,4.710377112,8.193465094,8.649640441,14.96847159,7.951119292,3.828646742,8.199350933,7.21568145,3.656502959,13.19419284,8.460463105,6.262978588,8.193465094,8.975626462,6.997829154,4.883138638,7.731291817,5.23562356,Control,0.306820891383455,Control
10.32065449,4.983410044,3.41096474,3.04989014,15.06662497,6.923233239,4.29080803,8.408297888,7.43892973,2.699577629,13.11874501,9.16911356,6.444185437,3.41096474,9.060081234,5.44386696,5.934101983,6.918387681,2.846333559,Control,0.0955409391915012,Control
9.292857031,5.475145141,6.947523778,8.360681168,14.74378538,7.750478641,3.32535252,8.865935107,6.879515893,5.424808721,12.74090293,7.865377023,6.201312923,6.947523778,10.08126687,6.529496005,5.655675496,7.421337103,5.977785434,Control,0.796364232491043,Case
10.17856549,3.239538831,7.976207657,8.990842445,16.07555256,8.485389757,6.000553266,10.23354242,9.37358058,3.284463449,12.05925292,8.943449018,6.521814334,7.976207657,9.50310176,7.349875554,2.56440188,7.634669666,5.125412991,Control,0.191899313986689,Control
10.40555224,4.389318168,7.183027758,7.065393109,14.97644038,7.852435809,4.403154016,9.002485784,7.231134793,4.604512969,13.06623238,8.77525344,6.44091512,7.183027758,8.833778017,5.894020241,6.360512117,7.554842209,2.412190237,Control,0.154034682916047,Control
9.494437485,3.975914087,8.61728397,9.32287669,15.27598472,8.672321936,1.50367573,8.500936772,6.823054681,4.76082249,12.65476114,7.040145805,5.766881707,8.61728397,10.00223546,7.198555233,4.812319182,8.840043317,4.334792803,Control,0.628014534791407,Case
10.43995206,4.688149476,6.605547325,5.954195714,14.86258238,7.012179412,4.296569485,8.618801746,7.883432268,5.649662373,12.10031232,8.600650566,6.503365224,6.605547325,8.742302082,7.510627319,1.488481963,7.535173349,4.163785571,Control,0.400423523944091,Control
9.910353875,3.140172479,8.524451641,8.338529887,15.52945909,7.197601398,3.515843092,9.209213096,7.192715686,-0.433836782,12.24517763,9.214074736,5.818692416,8.524451641,9.256579568,9.210843029,4.393514305,7.376505636,3.90415202,Control,0.346188724135903,Control
9.574761644,5.046821476,8.19650239,9.195121816,14.97339656,7.753723848,3.90483077,9.63059448,7.887434157,4.213652562,12.136509,6.671904597,5.576579021,8.19650239,9.1008951,5.495363061,5.525496269,8.442495394,5.649354005,Control,0.637613249311553,Case
10.27636986,3.357141222,5.179549615,7.020474432,16.22486807,7.591383685,5.317022656,10.65447943,7.524449313,4.586781262,12.47790962,8.709537702,6.567378724,5.179549615,9.665097132,6.99771353,4.582252147,6.730451532,4.72480116,Control,0.114776097270471,Control
9.889199481,3.368075565,8.493834074,9.062538077,15.28876063,8.557171736,3.671403013,8.261410963,7.755649576,4.981228217,11.93080198,7.858279227,6.178514865,8.493834074,9.019356368,6.617750718,5.846315774,8.37964858,5.763512437,Control,0.368597275234915,Control
10.82935689,3.524385635,5.190648237,7.028729675,16.17005386,6.098855761,6.45203479,9.226031115,9.049310553,2.460255297,13.19103418,9.546753448,7.039742668,5.190648237,9.332860227,8.246376385,5.476557109,7.281594449,2.17074868,Control,0.0283750435614671,Control
10.16687185,3.596275637,7.365428105,6.734578659,14.94053094,6.74254937,5.973433252,9.482492664,8.389740171,3.853433476,12.19827284,7.947807444,6.07792742,7.365428105,9.57355556,8.30076977,4.261091445,6.949530066,4.261091445,Control,0.68027189315185,Case
10.87804192,4.170859794,6.550793492,5.294848511,15.55360851,5.514814195,7.099776696,9.703240697,8.681497184,3.529313765,13.35248991,9.870587948,6.999199741,6.550793492,9.847630606,7.916124711,6.065366665,7.474172211,2.972920416,Control,0.130534919102192,Control
10.71927519,2.419049753,5.878481372,5.357649209,15.72160935,6.191639257,6.525249157,9.680622356,9.196031026,-0.750875248,12.43663148,9.422801888,7.197491984,5.878481372,9.105550281,7.637142037,3.892980942,6.76482459,-0.750875248,Control,0.109449730465899,Control
9.840789978,3.062055734,8.287022099,4.284448156,16.64277754,5.841665666,6.210447574,10.37009133,9.159385605,3.678727095,12.49959976,9.249242824,7.279286451,8.287022099,9.181688581,8.245277558,6.18858814,7.997515482,3.24262798,Control,0.078231532981052,Control
9.774854179,5.031073124,7.216380015,8.246294896,15.21705915,7.863427052,4.589772939,9.793734597,7.697963354,4.811506746,12.80278784,8.590636915,6.593225741,7.216380015,7.934111394,6.924549548,5.123121333,7.067110947,4.779534357,Control,0.148638368915756,Control
11.05103215,5.153951331,7.322113723,8.078698591,15.03906103,7.643336171,4.318582032,9.359543205,7.788263748,3.169718647,12.46463901,9.495561791,5.826065781,7.322113723,8.925767272,7.772861163,5.121890121,7.249783035,4.668524504,Control,0.180606871404355,Control
10.47673985,6.083745738,6.30715307,7.279496727,14.99844751,6.652029498,5.451832823,9.006187337,8.008996871,3.972998673,12.9822615,8.942951536,6.435218109,6.30715307,9.681091963,8.480455959,5.918255708,8.045943706,0.003372322,Control,0.452066175301745,Control
10.70104175,4.034879687,6.43516342,7.204804689,15.09109204,6.170857357,5.847019672,9.746246531,8.321141933,4.281040275,12.86076291,9.280155999,6.409514833,6.43516342,9.231581877,5.903235682,4.100468029,7.291609516,-1.391385067,Control,0.175243567279953,Control
